ISSUER_ID,ISSUER_NAME,LOCATION_NAME,LOCATION_ADDRESS,LATITUDE,LONGITUDE,COUNTRY,COUNTRY_ISO3,POSTCODE,STATE,CITY,SOURCE_URL,SOURCE_TYPE,ACTIVITY_AT_SOURCE,coord_source
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,Asus Multi Store - Vijaysales Operahouse,"29, Mama Paramanand Marg, Charni Road East, Opera House, Girgaon, Mumbai, Maharashtra 400004",18.9539819,72.8166351,India,IND,400004,Maharashtra,Mumbai,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,ASUS Multi Store - 7 Networks,"22B,Ground Flr,Vijay Chamber,Tribhuvan Rd, Dreamland Cinema, Lamington Rd,",18.9579877,72.8214399,India,IND,400004,Maharashtra,Mumbai,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,Asus Multi Store - Croma (Juhu),"Ground Floor,Vasundhara Chs Opp Utpal Shanghvi School,Jvpd,Vile Parle(W) 400049",19.1133635,72.82789450000001,India,IND,400049,Maharashtra,Mumbai City,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,ASUS Multi Store - Alfa 5,"Ruby House, 1, Irla Rd, Vile Parle West, Mumbai, Maharashtra 400056",19.1083151,72.8393739,India,IND,400050,Maharashtra,Mumbai,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,ASUS Multi Store - Zee Electronics,"Shop no. 1,2,3, Anand Amrut, Tejpal Rd, near Parle Biscuit Factory, Vile Parle East, Mumbai, Maharashtra 400057",19.1040886,72.8451182,India,IND,400057,Maharashtra,Mumbai,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,Asus Multi Store -Croma Andheri,"Croma No 2/3/0202, Landmark Bldg, Link Road Andheri Mumbai - 400053",19.1399142,72.8319842,India,IND,400053,Maharashtra,Mumbai City,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,Asus Multi Store - Croma Sion,"Croma, PN 112, Gr Flr, Sion Garage Building Sion Koliwada, Road, near Cinemax, Mumbai, Maharashtra 400022",19.0400086,72.8651201,India,IND,400022,Maharashtra,Mumbai City,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,ASUS Multi Store -  Wiz World,"Shop No 1, Ruby Apartment, Sir M.V. Road, Between Vishal Hall and WEH Metro Station,, Andheri ( East ), Mumbai, Maharashtra 400069",19.1178627,72.85324159999999,India,IND,400069,Maharashtra,Mumbai,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,ASUS Multi Store -Reliance Digital Infinity Mall,"2nd Floor, Infiniti Mall, Unit No. SF 203, New Link Rd, Mindspace, Malad West, Mumbai, Maharashtra 400064",19.1851162,72.83388959999999,India,IND,400064,Maharashtra,Mumbai,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,Asus Multi Store -Croma Infiniti Mall,"Croma Unit No Lg 002, Infiniti Mall, New Link Road Malad West Mumbai - 400064",19.1886293,72.8340384,India,IND,400064,Maharashtra,Mumbai City,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,Asus Multi Store - VIJAY SALES - CHEMBUR,"VIJAY SALES - CHEMBUR - Bezzola Complex, Sion - Trombay Rd, Swastik Park, Chembur, Mumbai, Maharashtra 400050",19.0544607,72.885845,India,IND,400050,Maharashtra,Mumbai City,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,ASUS Multi Store -Croma Kurla,"Croma Ground floor, Global One, Near Phoenix Market city, LBS Marg, Kurla West, MAHARASHTRA, Mumbai, 400070",19.0841261,72.88438769999999,India,IND,400070,Maharashtra,Mumbai City,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,Asus Multi Store -Croma - R.K.Studio (Chembur),"Croma - R.K.Studio (Chembur), Ground Floor, MERAKI ARENA, Sion - Trombay Rd, opposite RK Studio, Ghatla, Chembur, Mumbai, Maharashtra 400071",19.0482232,72.907235,India,IND,400071,Maharashtra,Mumbai City,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,Asus Multi Store -I.T.HUB (Ambika Technologies),IT HUBShop No 9 Ground floorAnjana CHS LTDS.V RoadNext to HDFC Shimpoli BarnchBorivali WestMum 400092,19.2227884,72.84173059999999,India,IND,400092,Maharashtra,Mumbai City,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,Asus Multi Store - Croma (Growel101),"Growel S 101, Address Off Western Express Highway, Akurli Road Kandivali East 400101",19.2033762,72.8593665,India,IND,400101,Maharashtra,Mumbai,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,Asus Multi Store -Vijay Sales LBS Raod Ghatkoper,"Rajhans Helix 3, L.B.S Road, Old Shreyas Cinema, Ghatkopar (West), Mumbai-400086",19.0943716,72.9122367,India,IND,400086,Maharashtra,Mumbai City,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,Asus Multi Store - Croma R City Mall - Ghatkopar West,"Croma R City Mall-Unit No G10, Ground Floor, R City Mall, Lal Bahadur Shastri Marg, Amrut Nagar, Ghatkopar West, Mumbai, Maharashtra 400086",19.1001547,72.9159923,India,IND,400086,Maharashtra,Mumbai City,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,ASUS Multi Store - Croma Bhayander,"Rashesh Mall, Near Maxus Mall, Sri Vallabhacharyaji Marg Near New flyover Bridge, next to Venkatesh Hall, Bhayandar, Mumbai, Maharashtra 401101",19.2952877,72.8479832,India,IND,401101,Maharashtra,Mumbai City,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,Asus Multi Store -Vijay Sales Tip Top Thane,"Hotel Tip Top Plaza Mulund Thane Checknaka, Lal Bahadur Shastri Rd, near Thane West, Thane West, Thane, Maharashtra 400060",19.1859312,72.95988140000001,India,IND,400060,Maharashtra,Mumbai City,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,ASUS Multi Store - Top Ten Electronic,"shop no 8-a, Real Tech Park, Plot-39/2, Station Road, Near Center One, Sector 30A, Vashi, Mumbai, Maharashtra 400703",19.0661222,72.99893089999999,India,IND,400703,Maharashtra,Navi Mumbai,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,	ASUS Multi Store -HARIOM COMPUTER,"Shop no.C 104, Gr.floor, Vashi Plaza, Sector 17, Vashi, Navi Mumbai, Maharashtra 400703",19.0696153,72.9984659,India,IND,400703,Maharashtra,Mumbai,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,ASUS Multi Store -Reliance Digital (Maithili),"Maithili Sygnate, Next To Bsel Tech Park, Opp. Vashi Railway Station 400705",19.065698,72.99922,India,IND,400705,Maharashtra,Mumbai,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,ASUS Multi Store - Arcee,"Chadda Crescent, Sector-17, Near Citi Bank, Vashi, Navi Mumbai-400703",19.0793547,72.9992013,India,IND,400703,Maharashtra,Navi Mumbai,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,ASUS Multi Store - Arts And Memories ,"Shop 2/3/4, shrusti prime, opp to snehal hospital, Gokhale road naupada, thane west 400602",19.1871331,72.9707136,India,IND,400602,Maharashtra,Mumbai Suburban,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,ASUS Multi Store - Computech,"Shivaji Path, opposite Punjab National Bank, Naik Wadi, Naupada, Thane West, Thane, Maharashtra 400602",19.1889221,72.9758145,India,IND,400602,Maharashtra,Mumbai Suburban,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,Asus Multi Store -Croma - Seawoods Mall,"Croma - Seawoods Mall-1st Floor, Nexus, Seawoods Mall, Railway Station, near Seawoods, Sector 40, Seawoods, Navi Mumbai, Maharashtra 400706",19.0216295,73.0177503,India,IND,400706,Maharashtra,Mumbai City,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,ASUS Multi Store - Reliance Digital (Viviana Mall),"Reliance Digital, Second Floor, 6 and 7, Viva City Mall, Near Cadbury Compound, Off, Eastern Express Hwy, next to Jupitor Hospital, Thane West, Mumbai, Maharashtra 400601",19.2087175,72.9715119,India,IND,400601,Maharashtra,Thane,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,Asus Multi Store -Croma (Belapur),"Lords Building,Plot 35/35A Sec-15,Cbd Belapur 400614",19.0097666,73.0306499,India,IND,400614,Maharashtra,Mumbai City,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,ASUS Multi Store -Reliance Digital (Orion Park),"Shop No. 4, Orion Business Park, Near Cine Wonder Mall, Ghodbunder Road 400604",19.22196043184619,72.9772715853195,India,IND,400604,Maharashtra,Thane,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,ASUS Multi Store - Systematics,"M/003 Star Residency,Evershine City Vasai East",19.4166761,72.7983705,India,IND,401203,Maharashtra,Mumbai,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,Asus Multi Store - Croma - Ghodbunder Road (Thane),"Croma - Ghodbunder Road (Thane) - House No 43 32/2H, Ground Floor Kapurbawdi, Junction, next to Bank of Baroda, Kailash Nagar, Thane, Maharashtra 400607",19.2216363,72.97813649999999,India,IND,400607,Maharashtra,Mumbai City,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,ASUS Multi Store - VIJAY SALES (Thane Ghodbunder),"Sai Plaza, Opp-Wonder Mall, Ghodbunder Road-400602",19.2222559,72.9779544,India,IND,400602,Maharashtra,Thane,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,Asus Multi Store -VIJAY SALES_THANE GHODBUNDER (W) 2,"VIJAY SALES_THANE GHODBUNDER (W) 2- Ghodbunder Rd, opposite Wonder Mall, Kapurbawdi, Thane West, Thane, Maharashtra 400602",19.2222685,72.9779491,India,IND,400602,Maharashtra,Mumbai City,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,ASUS Multi Store - Reliance Digital (Times Square),"Ground & First Floor, Times Square, Sector 15, Cbd Belapur 400706",19.01191,73.035604,India,IND,400706,Maharashtra,Navi Mumbai,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,Reliance Digital - Time Square,"Reliance Digital, Time Square, Ground & First Floor, Sector 15, CBD Belapur, Mumbai, Maharashtra 400706",19.011934,73.0357525,India,IND,400706,Maharashtra,Mumbai City,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,Asus Multi Store - Reliance Digital Tania Horizon ,"Reliancedigital Retail Ltd., Tania Horizon, First floor, Near Axis Bank, Station Road, Nalasopara-west, Thane 401203",19.4201936,72.8136469,India,IND,401203,Maharashtra,Mumbai,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,Croma Kharghar,"The Landmark Building, Next to hotel three star,near hiranadani plot no, 26A, Sector 7, Kharghar, Mumbai, Maharashtra 410210",19.0330266,73.0660541,India,IND,410210,Maharashtra,Navi Mumbai,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,	ASUS Multi Store - 3S Technogies,"Shop No 10, Neelkhant Dharshan, Nr. Panvel Palce Hotel, Opp Orion Mall, Panvel, Navi Mumbai. 410206",18.9934013,73.1157078,India,IND,410206,Maharashtra,Navi Mumbai,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,ASUS Multi Store - Akshar Digital,"Shop No 1 & 2, Sukapur, Near Balaji Symphony Panvel, opp. Vasant Vihar, Navi Mumbai, Maharashtra 410206",19.0006892,73.13542489999999,India,IND,410206,Maharashtra,Navi Mumbai,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,Asus Multi Store - VIJAY SALES - DOMBIVILI,"VIJAY SALES - DOMBIVILI - Sports Complex, Bldg No D, Konark Arcade, Gharda Circle, near Pendhekar College, Dombivli East, Dombivli, Thane, Maharashtra 421204",19.2143117,73.1034775,India,IND,421204,Maharashtra,Mumbai City,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,Vijay Sales_Dombivli,"Vijay Sales_Dombivli, Kalyan Rd, Azde Gaon, Tata Power Company Limited, Dombivli East, Dombivli, Maharashtra 421203",19.217701,73.1031958,India,IND,421203,Maharashtra,Mumbai City,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,Asus Multi Store -Croma_Croma - Kalyan West Khadakpada,"Croma, Gurudev Darshan Building, Gaikar Pada, Near, Adharwadi Rd, Thane, Maharashtra 421301",19.2528948,73.1287767,India,IND,421301,Maharashtra,Mumbai City,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,Asus Multi Store -VIJAY SALES - KALYAN (WEST),"VIJAY SALES - KALYAN (WEST) Sant Sawatamali Vegetable Mkt, West, opposite Bindu Tower, Rambaug, Kalyan, Thane, Maharashtra 421301",19.2417869,73.13845069999999,India,IND,421301,Maharashtra,Mumbai,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,Asus Exclusive Store -Goodwill Computer,"Shop No 3, Ground floor,Laxmi Complex, Old Mumbai Pune Highway Chinchwad, Anand Nagar, Nearby Ranka Jeweller, Pune, Maharashtra 411019",18.6359527,73.7969919,India,IND,411019,Maharashtra,Pune,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Exclusive Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,Asus Exclusive Store -Pari Computers,"Shop No A/3, Queen Sabera,Next To Renbow Plazza,Shivar Chowk, Rahatane, Pimple Saudagar 411017",18.6103179,73.7889689,India,IND,411017,Maharashtra,Pune,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Exclusive Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,Asus Exclusive Store -Sairaj Techinfra Pvt Ltd,"Shop No 2, Shalimar Triumph, near Dutta Mandir, opp. Khalsa Dairy, Clover Park, Viman Nagar, Pune, Maharashtra 411014",18.5650556,73.91479749999999,India,IND,411014,Maharashtra,Pune,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Exclusive Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,"Asus Exclusive Store -Venkatesha Systems, Wakad","Unit no. S-67, Mall of the Millennium, behind Sayaji Hotel, Shankar Kalat Nagar, Wakad, Pimpri-Chinchwad, Pune, Maharashtra 411057",18.6006206,73.7565834,India,IND,411057,Maharashtra,Pune,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Exclusive Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,Asus Exclusive Store -Pari Computers Seasons Mall,"Seasons Mall, Magarpatta, Hadapsar, Pune, Maharashtra 411013",18.5196257,73.9312848,India,IND,411013,Maharashtra,Pune,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Exclusive Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,Asus Exclusive Store -Real Computers,"1549,Sadashiv Peth,Tilak Road,Near Maharashtra Madal,Pune-411030 411030",18.510216,73.8467105,India,IND,411030,Maharashtra,Pune,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Exclusive Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,Asus Exclusive Store -Leecomp Pvt Ltd,"shop No.1 & 2 Ground Floor, Shivnandan Co-op Housing Society, Lokmanya Bal Gangadhar Tilak Rd, Sadashiv Peth, Pune, Maharashtra 411030",18.509411,73.847837,India,IND,411030,Maharashtra,Pune,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Exclusive Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,"Asus Exclusive Store -Karan Solutions, Wanowrie,","Asus Exclusive Store – Karan Solutions, Shop No 36, Parmar Park Society, Jambulkar Chowk, Phase 2, Nearby Janaseva Sahakari Bank, Wanowrie, pune, maharashtra - 411040",18.4938854,73.89977790000002,India,IND,411040,Maharashtra,Pune,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Exclusive Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,Asus Exclusive Store -Inspire Computers,"Shop No G4, Mauli Sankul, Savedi Road, near Zopdi Canteen, Ahmednagar, Maharashtra 414003",19.1149101,74.7302958,India,IND,413201,Maharashtra,Ahmednagar,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Exclusive Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,ASUS Exclusive Store -5 Computers Kammanhalli,"314, 7Thmain, 80 Feet Rd Hrbr Layout, Near Om Shakti Temple, Next to Nilgris Supermarket, Kalyanagar 560043",13.0206268,77.6478852,India,IND,560043,Karnataka,Bangalore,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Exclusive Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,Asus Exclusive Store-Laptop Store,"No.11, N. Annaiah Reddy Building,Old Airport Road,Marathahalli, Bangalore 560037.",12.9566294,77.70468230000002,India,IND,560037,Karnataka,Bangalore,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Exclusive Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,Asus Exclusive Store -5 Computers,"No. 03, 100 feet road, Opp to Barbeque nation, HAL 2nd stage, Indiranagar, Bangalore-560008.",12.9673053,77.6433089,India,IND,560008,Karnataka,Bangalore,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Exclusive Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,ASUS Exclusive Store - 1 Amogha Computers,"62/1, 3rd main, 18th cross Margosa Road, near bus depot, Malleshwaram, Bengaluru, Karnataka 560055",13.0087257,77.5666406,India,IND,560055,Karnataka,Bengaluru,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Exclusive Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,Asus Exclusive Store -Mega IT Store,"Shop No 906, GNR Plaza, 80 Feet Road, 6th Block, Koramangala, opposite Mega IT Store, Bengaluru, Karnataka 560095",12.9369154,77.6407258,India,IND,560095,Karnataka,Bangalore,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Exclusive Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,ASUS Exclusive Store -Techberry IT Solution,"No.15, 27th Main road, Phase 3, 1st sector, HSR Layout, Bengaluru, 560102",12.920787,77.6514441,India,IND,560102,Karnataka,Bangalore,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Exclusive Store,website
